Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number
05/05/2015 09:00:00 AM,Volkswagen,Black,E468642,Illinois,1847.0,S,LOOMIS,ST,1345,W,19TH STREET,,Peoples Gas,15-01810904
05/05/2015 08:55:00 AM,(Unlisted Make),Blue,V313426,Illinois,1841.0,S,LOOMIS,ST,1302,W,19TH STREET,,Peoples Gas,15-01810903
05/05/2015 08:46:00 AM,Toyota,Silver,N336699,Illinois,2168.0,N,ROCKWELL,ST,2158,N,ROCKWELL,,Water Management,15-01810332
05/05/2015 08:45:00 AM,Toyota,Gray,H987834,Illinois,500.0,E,GRAND,AVE,400,E,WACKER DRIVE LOWER LEVEL,,Accident,15-01810323
05/05/2015 08:33:00 AM,Ford,Black,E273292,Illinois,3714.0,W,76TH,PL,3709,W,76TH PLACE,,CDOT Curb and Gutter,15-01810132
05/05/2015 08:25:00 AM,Ford,Gray,P679457,Illinois,1803.0,S,ALLPORT,ST,1171,W,19TH STREET,,Film Office,15-01809593
05/05/2015 08:25:00 AM,Jeep - Year Greater 1988,Silver,R409389,Illinois,500.0,E,GRAND,AVE,420,E,GRAND,,Accident,15-01810322
05/05/2015 08:11:00 AM,Chevrolet,Silver,8693 LE,Illinois,4848.0,W,RICE,ST,4851,W,RICE,,Peoples Gas,15-01810123
05/05/2015 08:10:00 AM,Dodge,White,H362303,Illinois,3029.0,W,GRANVILLE,AVE,3033,W,GRANVILLE,,Forestry,15-01813192
05/05/2015 08:10:00 AM,Oldsmobile,Gray,264R596,Illinois,5951.0,S,MICHIGAN,AVE,6018,S,MICHIGAN,,Water Management,15-01809581
05/05/2015 08:05:00 AM,Dodge,Maroon,E397943,Illinois,7824.0,S,GREENWOOD,AVE,7910,S,GREENWOOD,,Other,15-01809592
05/05/2015 08:05:00 AM,Toyota,Silver,36123X,Illinois,1813.0,S,ALLPORT,ST,2000,S,ALLPORT,,Film Office,15-01809390
05/05/2015 08:00:00 AM,Bmw,Silver,E394036,Illinois,7731.0,S,GREENWOOD,AVE,7730,S,GREENWOOD,,Other,15-01809554
05/05/2015 07:50:00 AM,Nissan,White,18916TX,Illinois,6352.0,N,CLAREMONT,AVE,6238,N,CLAREMONT,,Other,15-01808964
05/05/2015 07:43:00 AM,Hyundai,Blue,E382527,Illinois,7126.0,S,BENNETT,AVE,7202,S,BENNETT,,Water Management,15-01808493
05/05/2015 07:40:00 AM,Honda,Black,S882558,Illinois,2000.0,S,LAKE SHORE,DR,1800,S,LAKESHORE DR,,Accident,15-01809586
05/05/2015 07:30:00 AM,Nissan,White,WVH8846,Virginia,2426.0,W,ROSEMONT,AVE,6229,N,ARTESIAN,,Forestry,15-01807932
05/05/2015 07:12:00 AM,Honda,White,K749995,Illinois,3945.0,W,63RD,,3941,W,63RD,,Broken Down,15-01807894
05/05/2015 07:10:00 AM,Toyota,Gray,X359990,Illinois,6127.0,N,MAPLEWOOD,AVE,6140,N,MAPLEWOOD,,Forestry,15-01807931
05/05/2015 12:00:00 AM,,,,,100.0,S,LAKE SHORE,BR,350,E,WACKER,,,15-01809539
05/05/2015 12:00:00 AM,,,,,3440.0,S,WENTWORTH,AVE,,,,,,15-01823739
05/05/2015 12:00:00 AM,,,,,10700.0,S,HALSTED,ST,,,,,,15-01825167
05/05/2015 12:00:00 AM,,,,,10700.0,S,HALSTED,ST,,,,,,15-01825166
05/05/2015 12:00:00 AM,,,,,1.0,N,STATE,ST,,,,,,15-01865005
05/05/2015 12:00:00 AM,,,,,3347.0,S,WELLS,ST,,,,,,15-01822881
05/05/2015 12:00:00 AM,,,,,215.0,W,33RD,ST,,,,,,15-01822880
05/04/2015 10:35:00 PM,Chevrolet,Blue,3579522,Illinois,100.0,S,NB OUTER LAKE SHORE,,350,E,WACKER,,Broken Down,15-01804809
05/04/2015 10:35:00 PM,Lexus,Green,N920846,Illinois,2400.0,N,SB OUTER LAKE SHORE,DR,1700,N,CLARK,,Broken Down,15-01781051
05/04/2015 07:02:00 PM,Honda,White,0000000,Illinois,1300.0,S,LAKE SHORE,,350,E,WACKER,,Broken Down,15-01828044
05/04/2015 04:25:00 PM,Chrysler,Silver,V755597,Illinois,1300.0,S,LAKE SHORE,DR,350,E,WACKER DR LOWER,,Broken Down,15-01796059
05/04/2015 02:30:00 PM,Chrysler,Silver,626 8381,Illinois,200.0,N,COLUMBUS,DR,333,E,WACKER,,Accident,15-01792281
05/04/2015 02:20:00 PM,Mercedes,Black,6SJX145,California,340.0,N,COLUMBUS,DR,350,E,WACKER,,Accident,15-01791807
05/04/2015 12:15:00 PM,Buick,Black,E210805,Illinois,5669.0,N,NEVA,AVE,5661,N,NEVA,,CDOT Street Resurfacing,15-01788270
05/04/2015 12:10:00 PM,Ford,Gray,1588826,Illinois,4548.0,W,CERMAK,RD,4510,W,CERMAK,,CDOT Electricity,15-01788041
05/04/2015 12:10:00 PM,Jeep - Year Greater 1988,White,6887885,Illinois,5671.0,N,NEVA,AVE,7134,W,BRYN MAWR,,CDOT Street Resurfacing,15-01788269
05/04/2015 12:00:00 PM,Honda,Gray,1917966,Illinois,4900.0,N,LESTER,AVE,4933,N,LESTER,,Forestry,15-01788247
05/04/2015 12:00:00 PM,Mercury,Black,KSP891,Illinois,5606.0,N,NEVA,AVE,7134,W,BRYN MAWR,,CDOT Street Resurfacing,15-01788268
05/04/2015 11:50:00 AM,Honda,White,N549429,Illinois,4951.0,N,WOLCOTT,AVE,4944,N,WOLCOTT,,Other,15-01787926
05/04/2015 11:50:00 AM,Volkswagen,Blue,S248987,Illinois,4900.0,N,LESTER,AVE,4935,N,LESTER,,Forestry,15-01787435
05/04/2015 11:43:00 AM,Toyota,Red,A519973,Illinois,7343.0,S,RHODES,AVE,7330,S,RHODES,,Water Management,15-01787419
05/04/2015 11:40:00 AM,Hyundai,Tan,H562117,Illinois,4939.0,N,LESTER,AVE,4927,N,LESTER,,Forestry,15-01787434
05/04/2015 11:25:00 AM,Ford,Gray,S247798,Illinois,7237.0,S,BENNETT,AVE,1921,E,73,,Water Management,15-01787199
05/04/2015 11:10:00 AM,Volkswagen,Gray,H459295,Illinois,5005.0,N,KIMBALL,AVE,5139,N,KIMBALL,,Commonwealth Edison,15-01786539
05/04/2015 11:05:00 AM,Infiniti/M30,Gray,X595905,Illinois,1334.0,W,18TH,PL,1656,S,THROOP,,Water Management,15-01786373
05/04/2015 11:05:00 AM,Pontiac,Gray,N948478,Illinois,4442.0,N,DOVER,ST,4447,N,DOVER,,Other,15-01786705
05/04/2015 11:04:00 AM,Ford,White,60464FF,Illinois,6337.0,N,CLAREMONT,AVE,6301,N,OAKLEY,,Peoples Gas,15-01786933
05/04/2015 11:00:00 AM,Buick,Tan,8920018,Illinois,5005.0,N,KIMBALL,AVE,5249,N,KIMBALL,,Commonwealth Edison,15-01786538
05/04/2015 10:56:00 AM,Toyota,Gray,S393030,Illinois,6343.0,N,CLAREMONT,AVE,6234,N,CLEARMOMT,,Peoples Gas,15-01786932
05/04/2015 10:50:00 AM,Nissan,Beige,6331679,Illinois,1333.0,W,18TH,,1337,W,19TH STREET,,Water Management,15-01785995
05/04/2015 10:40:00 AM,Saturn,Blue,A260982,Illinois,4444.0,N,DOVER,ST,4521,N,BEACON,,Other,15-01786310
05/04/2015 10:33:00 AM,Cadillac,Red,S855485,Illinois,6203.0,S,CHAMPLAIN,AVE,6150,S,CHAMPLAIN,,Water Management,15-01785893
05/04/2015 10:30:00 AM,Mitsubishi,Black,8058744,Illinois,6023.0,N,FAIRFIELD,AVE,6057,N,FAIRFIELD,,Forestry,15-01787433
05/04/2015 10:20:00 AM,Chevrolet,White,CHR3651,Michigan,7205.0,S,DORCHESTER,AVE,1332,W,72,,CDOT Street Resurfacing,15-01786318
05/04/2015 10:20:00 AM,Honda,Beige,7174974,Illinois,4100.0,S,NB OUTER LAKE SHORE,DR,3900,S,39TH STREET BEACH PARKING LOT,,Stalled,15-01785384
05/04/2015 10:20:00 AM,Jeep - Year Greater 1988,Black,B675352,Illinois,104.0,N,FRANKLIN,ST,350,E,WACKER DRIVE LOWER LEVEL,,Peoples Gas,15-01785551
05/04/2015 10:20:00 AM,Toyota,Black,K846895,Illinois,106.0,N,FRANKLIN,ST,350,E,WACKER DRIVE LOWER LEVEL,,Peoples Gas,15-01785691
05/04/2015 10:05:00 AM,Audi,Gray,V742917,Illinois,1809.0,S,ALLPORT,ST,1827,S,ALLPORT,,Film Office,15-01785162
05/04/2015 10:00:00 AM,Chevrolet,Maroon,6500E,Illinois,1807.0,S,ALLPORT,ST,1843,S,ALLPORT,,Film Office,15-01785161
05/04/2015 09:55:00 AM,Chrysler,Green,N684064,Illinois,3636.0,N,LONG,AVE,3653,N,LONG,,Peoples Gas,15-01784678
05/04/2015 09:55:00 AM,Mazda,Beige,S458898,Illinois,1805.0,S,ALLPORT,ST,1810,S,RACINE,,Film Office,15-01785160
05/04/2015 09:53:00 AM,Chevrolet,Tan,R601657,Illinois,3538.0,W,DIVERSEY,AVE,2758,N,CENTRAL PARK,,Peoples Gas,15-01784826
05/04/2015 09:45:00 AM,Fiat,White,V479115,Illinois,110.0,N,FRANKLIN,ST,350,E,WACKER DRIVE LOWER LEVEL,,Peoples Gas,15-01784827
05/04/2015 09:45:00 AM,Honda,Gray,G310006,Illinois,110.0,N,FRANKLIN,ST,350,E,WACKER DRIVE LOWER LEVEL,,Peoples Gas,15-01784768
05/04/2015 09:44:00 AM,Chevrolet,Red,646CEX,Indiana,1817.0,S,ALLPORT,ST,1905,S,ALLPORT,,Film Office,15-01785159
05/04/2015 09:40:00 AM,Dodge,Blue,71642Y,Illinois,3541.0,W,DIVERSEY,AVE,3611,W,DIVERSEY,,Peoples Gas,15-01784825
05/04/2015 09:40:00 AM,Ford,Blue,E392069,Illinois,709.0,W,74TH,ST,7413,S,UNION,,Other,15-01786357
05/04/2015 09:05:00 AM,Ford,Gray,9265578,Illinois,4501.0,N,LAWNDALE,AVE,4509,N,LAWNDALE,,Forestry,15-01787431
05/04/2015 09:05:00 AM,Kia Motors Corp,Purple,L379269,Illinois,1200.0,S,COLUMBUS,DR,350,E,LOWER WACKER,,Stalled,15-01785096
05/04/2015 08:55:00 AM,Honda,Blue,A514430,Illinois,4619.0,N,LAWNDALE,AVE,4536,N,LAWNDALE,,Forestry,15-01787430
05/04/2015 08:54:00 AM,Ford,Blue,R435211,Illinois,542.0,N,PINE,AVE,527,N,PINE,,Other,15-01782838
05/04/2015 08:52:00 AM,Volkswagen,Silver,903R039,Illinois,6031.0,S,TROY,ST,6022,S,ALBANY,,Water Management,15-01783623
05/04/2015 08:50:00 AM,Dodge,Gray,S814346,Illinois,562.0,N,PINE,AVE,563,N,PINE,,Other,15-01782837
05/04/2015 08:50:00 AM,Dodge,White,1583671,Illinois,4322.0,N,MENARD,AVE,4320,N,MENARD,,CDOT Street Resurfacing,15-01782857
05/04/2015 08:50:00 AM,Toyota,White,G116651,Illinois,4727.0,N,LAWNDALE,AVE,4635,N,LAWNDALE,,Forestry,15-01787429
05/04/2015 08:48:00 AM,Chevrolet,Maroon,L775385,Illinois,746.0,W,WRIGHTWOOD,AVE,823,W,DIVERSEY,,Water Management,15-01782927
05/04/2015 08:44:00 AM,Toyota,Blue,DSGM53,Florida,2355.0,N,GENEVA,TER,553,W,FULLERTON,,Forestry,15-01782925
05/04/2015 08:40:00 AM,Pontiac,Maroon,345R791 TEMP PLATE,Illinois,739.0,W,74TH,ST,7428,S,EMERALD,,Other,15-01785869
05/04/2015 08:37:00 AM,Ford,Black,971R509,Illinois,5958.0,S,TROY,ST,6030,S,ALBANY,,Water Management,15-01783585
05/04/2015 08:36:00 AM,Dodge,Gray,N655634,Illinois,10735.0,S,AVENUE M,,3503,E,108TH STREET,,Water Management,15-01782836
05/04/2015 08:30:00 AM,Chevrolet,Black,8754-LE,Illinois,10737.0,S,AVENUE M,,3501,E,108TH STREET,,Water Management,15-01782835
05/04/2015 08:25:00 AM,Dodge,Silver,H611030,Illinois,4700.0,S,SB OUTER LAKE SHORE,DR,5000,S,LAKE SHORE DRIVE,,Accident,15-01782504
05/04/2015 08:10:00 AM,Chevrolet,Gray,V685715,Illinois,2719.0,N,NEWCASTLE,AVE,2749,N,NEWCASTLE,,Water Management,15-01782347
05/04/2015 08:09:00 AM,Honda,Maroon,S942160,Illinois,1143.0,N,KARLOV,AVE,1053,N,KARLOV,,Other,15-01782194
05/04/2015 08:06:00 AM,Chevrolet,Black,FIDEL,Mississippi,6249.0,S,KOLMAR,AVE,6249,S,KILBOURN,,CDOT Street Resurfacing,15-01782264
05/04/2015 08:05:00 AM,Ford,Gray,L739070,Illinois,7040.0,S,CLYDE,AVE,7037,S,CLYDE,,Other,15-01782930
05/04/2015 08:05:00 AM,Honda,Tan,S803088,Illinois,4709.0,N,CENTRAL PARK,AVE,4705,N,CENTRAL PARK,,Forestry,15-01787428
05/04/2015 08:05:00 AM,Lincoln,Blue,E450696,Illinois,1139.0,N,KARLOV,AVE,1053,N,KARLOV,,Other,15-01782195
05/04/2015 07:55:00 AM,Hyundai,Silver,V577948,Illinois,3137.0,N,DAMEN,AVE,3214,N,DAMEN,,CDOT Street Resurfacing,15-01782273
05/04/2015 07:52:00 AM,Honda,Black,E900103,Illinois,10655.0,S,STATE,ST,03,W,106TH PLACE,,Water Management,15-01782154
05/04/2015 07:50:00 AM,Mercury,Gold,S129699,Illinois,4742.0,N,ST LOUIS,AVE,4735,N,ST LOUIS,,Forestry,15-01787427
05/04/2015 07:40:00 AM,Chevrolet,Black,DEH 3474,Michigan,2849.0,N,DAMEN,AVE,2011,W,BARRY,,CDOT Street Resurfacing,15-01782272
05/04/2015 07:10:00 AM,Chrysler,White,32911TX,Illinois,3100.0,S,NB OUTER LAKE SHORE,DR,3000,S,FORT DEARBORN  DR,,Stalled,15-01781886
05/04/2015 07:05:00 AM,Honda,Black,N571007,Illinois,3109.0,W,AINSLIE,ST,3104,W,AINSLIE,,Forestry,15-01787426
05/04/2015 06:55:00 AM,Toyota,Blue,S385466,Illinois,3105.0,W,AINSLIE,ST,3106,W,AINSLIE,,Forestry,15-01787425
05/04/2015 05:00:00 AM,Range Rover Of North America,Red,FASHA1,Illinois,40.0,W,NORTH,BLVD,1650,N,LASALLE,,Broken Down,15-01781590
05/04/2015 03:45:00 AM,Jeep - Year Greater 1988,Gray,E851666,Illinois,300.0,S,NB OUTER LAKE SHORE,,350,E,WACKER,,Accident,15-01781390
05/04/2015 12:00:00 AM,,,,,3000.0,N,SB OUTER LAKE SHORE,DR,,,,,,15-01785290
05/04/2015 12:00:00 AM,,,,,1819.0,S,ALLPORT,ST,,,,,,15-01785158
05/03/2015 11:50:00 PM,Toyota,Gray,V434272,Illinois,710.0,S,LAKE SHORE,DR,356,E,BALBO,,Broken Down,15-01756562
05/03/2015 08:30:00 PM,Honda,Gray,V475080,Illinois,98.0,E,WACKER,DR,400 E LOWER WACKER DR ALONG ISLAND,E,LOWER WACKER DR,,Accident,15-01777872
05/03/2015 08:05:00 PM,Saturn,White,5157799,Illinois,3800.0,S,NB OUTER LAKE SHORE,DR,3000,S,COTTAGE GROVE,,Accident,15-01777143
05/03/2015 07:55:00 PM,Chevrolet,Silver,MRS LAC 1,Illinois,333.0,S,CENTRAL,AVE,5701,W,MADISON STREET,,Accident,15-01777138
05/03/2015 04:50:00 PM,Honda,Silver,E396699,Illinois,8256.0,S,HOMAN,AVE,3428,W,83RD STREET,,Broken Down,15-01771432
05/03/2015 03:25:00 PM,Oldsmobile,Gold,E239874,Illinois,2300.0,N,NB OUTER LAKE SHORE,DR,1650,N,CLARK,,Broken Down,15-01769112
05/03/2015 03:00:00 PM,Bmw,Silver,H370440,Illinois,400.0,S,LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Broken Down,15-01768780
05/03/2015 01:44:00 PM,Nissan,Silver,E788615,Illinois,100.0,E,WACKER,DR,350,E,WACKER,,Accident,15-01766154
05/03/2015 01:20:00 PM,Ford,Gray,N517565,Illinois,5000.0,N,LAKE SHORE,DR,5000,N,SIMONDS,,Accident,15-01765675
05/03/2015 01:10:00 PM,Chevrolet,Maroon,K384014,Illinois,700.0,S,NB OUTER LAKE SHORE,,1800,S,18TH STREET PARKING LOT,,Stalled,15-01766461
05/03/2015 10:10:00 AM,Ford,Maroon,6291TX,Illinois,701.0,S,LAKE SHORE,DR,350,E,WACKER,,Broken Down,15-01762046
05/03/2015 07:25:00 AM,Chrysler,Silver,247516,Illinois,6500.0,S,SB OUTER LAKE SHORE,,2000,E,63RD,,Accident,15-01758462
05/03/2015 07:07:00 AM,Jeep - Year Greater 1988,Black,S378811,Illinois,600.0,E,RANDOLPH,ST,350,E,WACKER,,Broken Down,15-01758001
05/03/2015 06:30:00 AM,Nissan,Black,S448722,Illinois,1200.0,S,LAKE SHORE,DR,350,E,LOWER WACKER,,Accident,15-01757625
05/03/2015 05:50:00 AM,Nissan,Black,S448722,Illinois,1225.0,S,LAKE SHORE,DR,1205,S,LAKE SHORE DRIVE,,Accident,15-01757232
05/03/2015 05:35:00 AM,Toyota,Beige,V312544,Illinois,150.0,N,LOWER WACKER,DR,345,E,LOWER WACKER,,Accident,15-01757233
05/03/2015 04:25:00 AM,Mercedes,Black,992R734,Illinois,200.0,N,SB OUTER LAKE SHORE,DR,345,E,LOWER WACKER DRIVE,,Accident,15-01757007
05/03/2015 03:00:00 AM,Pontiac,Blue,E800329,Illinois,301.0,N,NB OUTER LAKE SHORE,DR,520,N,STREETER,,Stalled,15-01756906
05/03/2015 12:15:00 AM,Saturn,Green,842R519,Illinois,5250.0,S,LAKE SHORE,,800,E,53RD STREET,,Broken Down,15-01756635
05/02/2015 08:30:00 PM,Chevrolet,Tan,942R098,Illinois,4300.0,S,SB OUTER LAKE SHORE,DR,1158,E,47TH STREET,,Other,15-01754160
05/02/2015 08:00:00 PM,Chevrolet,Red,P656918,Illinois,400.0,E,61ST,ST,439,E,61ST,,Accident,15-01754255
05/02/2015 07:30:00 PM,Dodge,Silver,FPT8283,Illinois,600.0,N,MICHIGAN,AVE,110,E,OHIO,,Broken Down,15-01754543
05/02/2015 06:50:00 PM,Chevrolet,Red,LEAK 54,Illinois,3100.0,S,SB OUTER LAKE SHORE,DR,4571,S,LAKE PARK AVENUE,,Broken Down,15-01752807
05/02/2015 05:35:00 PM,Oldsmobile,Black,6158BGT,Indiana,2800.0,N,NB OUTER LAKE SHORE,DR,400,E,LOWER WACKER DRIVE THE ISLAND,,Broken Down,15-01751917
05/02/2015 05:30:00 PM,Honda,Silver,R721797,Illinois,1000.0,N,SB OUTER LAKE SHORE,DR,350,E,LOWER WACKER,,Broken Down,15-01751334
05/02/2015 04:17:00 PM,Nissan,Black,V434883,Illinois,100.0,N,SB OUTER LAKE SHORE,DR,350,E,LOWER WACKER,,Broken Down,15-01750027
05/02/2015 03:50:00 PM,Chevrolet,Gold,S746118,Illinois,900.0,S,LAKE SHORE,DR,410,E,MONROE,,Broken Down,15-01749235
05/02/2015 01:21:00 PM,Pontiac,Black,HS6380,Indiana,1201.0,N,LAKE SHORE,DR,1221,S,WABASH,,Broken Down,15-01746956
05/02/2015 12:15:00 PM,Ford,Blue,A134671,Illinois,3100.0,N,NB OUTER LAKE SHORE,DR,3550,N,RECREATION,,Accident,15-01745499
05/02/2015 11:18:00 AM,Hyundai,Gray,934R371,Illinois,3000.0,S,LAKE SHORE,DR,3101,S,MICHIGAN,,Broken Down,15-01745042
05/02/2015 07:25:00 AM,Volkswagen,Silver,L752123,Illinois,100.0,S,LAKE SHORE,DR,425,N,NEW,,Broken Down,15-01741094
05/02/2015 04:15:00 AM,Dodge,Blue,S929620,Illinois,6300.0,S,LAKE SHORE,,6702,S,JEFFREY,,Stalled,15-01739737
05/02/2015 02:00:00 AM,Jeep/Cherokee,Red,HOUSE BD,Illinois,1567.0,N,CLYBOURN,AVE,802,W,WEED,,Accident,15-01739656
05/01/2015 11:25:00 PM,Honda,Blue,E687189,Illinois,3901.0,S,NB OUTER LAKE SHORE,DR,357,E,LOWER WACKER DRIVE,,Stalled,15-01739125
05/01/2015 10:10:00 PM,Honda,Tan,E396551,Illinois,1400.0,S,LAKE SHORE,DR,400,E,LOWER WACKER DRIVE,,Broken Down,15-01738432
05/01/2015 09:45:00 PM,Mercedes,White,333ALP,Illinois,1532.0,N,LARRABEE,ST,1536,N,LARABEE,,Other,15-01738158
05/01/2015 09:30:00 PM,Honda,Red,SC0901,Indiana,1546.0,N,LARRABEE,ST,350,E,LOWER WACKER DRIVER,,Other,15-01738422
05/01/2015 08:21:00 PM,Ford,Green,V753781,Illinois,235.0,S,FRANKLIN,ST,400,E,LOWER WACKER DRIVE THE ISLAND,,Broken Down,15-01736079
05/01/2015 06:45:00 PM,Ford,Silver,S110364,Illinois,3100.0,S,SB OUTER LAKE SHORE,DR,7000,S,CHAPPELL AVENUE,,Broken Down,15-01733832
05/01/2015 12:45:00 PM,Toyota,Black,L676796,Illinois,2707.0,N,SOUTHPORT,AVE,2713,N,SOUTHPORT,,Other,15-01723943
05/01/2015 12:39:00 PM,Ford,White,BLB3605,Michigan,2832.0,N,WOLCOTT,AVE,1923,W,GEORGE,,CDOT Curb and Gutter,15-01724717
05/01/2015 11:50:00 AM,Nissan,Beige,N927668,Illinois,46.0,E,101ST,PL,25,E,101ST  PL,,Other,15-01723153
05/01/2015 11:43:00 AM,Toyota,Green,5788288,Illinois,5315.0,N,LEAVITT,ST,5354,N,LEAVITT,,Other,15-01722969
05/01/2015 11:20:00 AM,Ford,Tan,849LFF,Indiana,2600.0,S,NB OUTER LAKE SHORE,DR,1800,S,LAKESHORE DR,,Broken Down,15-01722344
05/01/2015 10:55:00 AM,Honda,Silver,9779172,Illinois,1049.0,N,LEAVITT,ST,2204,W,CORTEZ,,Water Management,15-01721769
05/01/2015 10:50:00 AM,Toyota,Black,7971LY,Illinois,4037.0,N,MASON,AVE,4018,N,MASON,,Peoples Gas,15-01721699
05/01/2015 10:24:00 AM,Pontiac,Silver,V865459,Illinois,6846.0,S,CORNELL,AVE,1650,E,69TH,,Other,15-01721108
05/01/2015 10:20:00 AM,Chevrolet,Red,78260FF,Illinois,4259.0,N,MASON,AVE,4255,N,MASON,,Peoples Gas,15-01721106
05/01/2015 10:15:00 AM,Mazda,Gray,,,6705.0,N,ALBANY,,6706,W,ALTGELD,,Forestry,15-01722243
05/01/2015 10:05:00 AM,Dodge,Black,438MYS,Wisconsin,516.0,W,HAWTHORNE,PL,3650,N,RECREATION DR,,Commonwealth Edison,15-01720813
05/01/2015 10:05:00 AM,Nissan,Gold,E283860,Illinois,1525.0,N,WIELAND,ST,1437,N,WIELAND,,CDOT Speed Humps,15-01721168
05/01/2015 10:01:00 AM,Pontiac,Red,P107746,Illinois,2008.0,N,FREMONT,ST,2100,N,BISSEL,,Other,15-01720828
05/01/2015 10:00:00 AM,Hyundai,Red,S797570,Illinois,6709.0,N,ALBANY,,6708,N,ALTGELD,,Forestry,15-01722242
05/01/2015 09:47:00 AM,Pontiac,Silver,3275700,Illinois,745.0,E,43RD,ST,4349,S,EVANS,,Other,15-01720230
05/01/2015 09:45:00 AM,Chrysler,Blue,FHV3411,Texas,5420.0,S,HYDE PARK,BLVD,5335,S,KIMBARK,,Forestry,15-01720282
05/01/2015 09:40:00 AM,Toyota,Gold,7793828,Illinois,743.0,E,43RD,ST,4335,S,EVANS,,Other,15-01720229
05/01/2015 09:33:00 AM,General Motors Corp.,Black,S722574,Illinois,508.0,W,HAWTHORNE,PL,3650,N,RECREATION DR,,Commonwealth Edison,15-01719758
05/01/2015 09:30:00 AM,Ford,Gray,028YQU,Ohio,1521.0,N,WIELAND,ST,1434,N,WIELAND,,CDOT Speed Humps,15-01721105
05/01/2015 09:30:00 AM,Toyota,Blue,L758367,Illinois,5410.0,S,HYDE PARK,BLVD,5470,S,KIMBARK,,Forestry,15-01720240
05/01/2015 09:29:00 AM,Infiniti/M30,Silver,E712715,Illinois,726.0,E,43RD,ST,4338,S,LANGLEY,,Other,15-01720228
05/01/2015 09:05:00 AM,Toyota,Gray,BYN6236,Michigan,1445.0,N,WIELAND,ST,1439,N,WIELAND,,CDOT Speed Humps,15-01720842
05/01/2015 09:05:00 AM,Toyota,Green,E436919,Illinois,5130.0,N,ALBANY,AVE,5131,N,ALBANY,,Forestry,15-01722241
05/01/2015 09:00:00 AM,Cadillac,Black,JOD16,Illinois,7850.0,W,ADDISON,ST,7853,W,ADDISON,,CDOT Curb and Gutter,15-01718632
05/01/2015 09:00:00 AM,Ford,White,1183351B,Illinois,1630.0,S,PRAIRIE,AVE,350,E,LOWER WACKER,,Revenue,15-01719624
05/01/2015 09:00:00 AM,Toyota,Gold,TYR376,Illinois,1521.0,N,WIELAND,ST,1441,N,WIELAND,,CDOT Speed Humps,15-01721104
05/01/2015 08:55:00 AM,Honda,Red,K512703,Illinois,2800.0,E,84TH,ST,2744,E,84TH STREET,,Other,15-01719609
05/01/2015 08:55:00 AM,Pontiac,Blue,K531107,Illinois,5700.0,S,LAKE SHORE,DR,5700,S,COLUMBIA DR,,Broken Down,15-01719011
05/01/2015 08:50:00 AM,Ford,Tan,S235841,Illinois,4525.0,N,SACRAMENTO,AVE,4524,N,SACRAMENTO,,Forestry,15-01722240
05/01/2015 08:50:00 AM,Toyota,Gray,L651424,Illinois,4025.0,N,MARMORA,AVE,3949,N,MARMORA,,Peoples Gas,15-01719089
05/01/2015 08:45:00 AM,Honda,Gray,E328345,Illinois,7836.0,W,ADDISON,ST,7849,W,ADDISON,,CDOT Curb and Gutter,15-01718631
05/01/2015 08:35:00 AM,Chevrolet,Red,H773638,Illinois,5933.0,S,KILBOURN,AVE,5954,S,KOSTNER,,CDOT Street Resurfacing,15-01719137
05/01/2015 08:35:00 AM,Honda,Silver,J291520,Illinois,8454.0,S,BURNHAM,AVE,2704,E,84TH STREET,,Other,15-01718147
05/01/2015 08:32:00 AM,Suzuki,Orange,P315243,Illinois,4043.0,N,MARMORA,AVE,5857,W,BELLE PLAINE,,Peoples Gas,15-01719088
05/01/2015 08:30:00 AM,Buick,Red,E54905,Indiana,2803.0,E,76TH,ST,2921,E,78TH,,Other,15-01718131
05/01/2015 08:30:00 AM,Ford,Gray,FRY123,Ohio,1525.0,N,WIELAND,ST,1448,N,WIELAND,,CDOT Speed Humps,15-01721167
05/01/2015 08:28:00 AM,General Motors Corp.,Black,IMPALE1,Illinois,6002.0,S,KILBOURN,AVE,4338,W,60TH,,CDOT Street Resurfacing,15-01719091
05/01/2015 08:25:00 AM,Pontiac,Black,V138567,Illinois,700.0,S,LAKE SHORE,DR,44,E,ROOSEVELT,,Broken Down,15-01718743
05/01/2015 08:23:00 AM,Toyota,Gold,R131812,Illinois,6207.0,S,KILBOURN,AVE,6212,S,KENNETH,,CDOT Street Resurfacing,15-01719037
05/01/2015 08:22:00 AM,Mazda,Blue,E859033,Illinois,2805.0,E,76TH,ST,2931,E,78TH,,Other,15-01718130
05/01/2015 08:15:00 AM,Jeep - Year Greater 1988,Green,N765850,Illinois,8308.0,S,BURNHAM,AVE,8329,S,BURNHAM,,Other,15-01717755
05/01/2015 08:14:00 AM,Buick,Black,Y827785,Illinois,6237.0,S,KILBOURN,AVE,4502,W,64TH,,CDOT Street Resurfacing,15-01718974
05/01/2015 08:13:00 AM,Pontiac,Black,E475384,Illinois,2722.0,E,76TH,ST,7551,S,EXCHANGE,,Other,15-01718129
05/01/2015 08:10:00 AM,Honda,Gray,K716552,Illinois,1326.0,S,LAKE SHORE,DR,400,E,LOWER WACKER,,Other,15-01718615
